0,1
别有用心 的 员工 可能 会 将 文件 的 一部分 粘贴 到 聊天 窗口 ， 以 绕开 数据保护 措施 。,an employee with an axe to grind may try to circumvent data protection measures by pasting a portion of a document into a chat window .
别的 人 遗弃 了 它 ， 虐待 它 ， 而 现在 它 有 了 朋友 ， 它 对 我 的 感谢 是 不言而喻 的 。,"other humans had deserted him and mistreated him , but now he had a friend and his appreciation was more than obvious ."
别墅 由 一位 丹麦 足球 代理商 拥有 ， 品味 超凡 ， 每间 房间 和 花园 都 有 优越 的 条件 。,"owned by a Danish football ( soccer ) agent with excellent taste , each room and garden is in superior condition ."
别人 会 试图 猜测 它 到底 值 多少 钱 ， 这挺 可怕 的 。,"somebody was trying to guess how much it was worth , and it was frightening ."
别 再 责备 埋怨 ， 也 别 再 等待 历史 改变 或 期待 冒犯 者 会 向 你 道歉 。,"give up blaming , and don &apos;t wait for history to change or for the offender to apologize ."
“ 别忘了 给 汤姆 带 根烟 。 ” 一战 期间 英国 的 一支 爱国 小调 这样 唱 。,"&quot; don &apos;T forget the cigarettes for Tommy , &quot; ran one patriotic British ditty during the first world war ."
别 再 重蹈覆辙 迫使 她 离开 你 。 若 你 需要 专业 的 帮助 ， 就 去 咨询 。,"do not repeat the actions that caused her to break up with you . if you need professional help , get it ."
表演者 在 冰上 的 那种 潇洒 的 风格 为 她 赢得 了 许多 朋友 和 一块 金牌 。,the performer &apos;s carefree style on the ice won her many friends and a gold MEDAL .
别站 在 那儿 咧嘴 傻笑 了 ， 脱 下 上衣 再 继续 挖 吧 。,don &apos;t stand there grinning like a Cheshire cat . take off your coat and go on with the digging .
兵役制 ： 义务兵役制 ； 服役期 为 9 个 月 。,"term of Service : the Hungarian military utilizes a conscription system of service , with terms lasting nine months ."
兵役制度 ： 实行 志愿 兵役制 ， 服役期 至少 3 年 。,military Service : service in the Filipino military is voluntary with terms lasting three years at least .
别 再 疯狂 的 计算 香蕉 、 西红柿 、 菠菜 、 甘蓝菜 的 相关 价值 了 ， 想想 食物 的 颜色 就够 了 。,"forget frantically calculating the relative benefits of bananas , tomatoes , spinach , and kale . just think in technicolor ."
宾馆酒店 服务 语言 有着 自身 的 特点 ， 这些 特点 有 很多 体现 了 礼貌 原则 的 要求 。,hotel service language has its own characteristics which have many reflect the request of politeness principle .
别人 都 一定 会 高举 快乐 的 火炬 进入 新 的 一年 ， 充满活力 面对 新年 ， 前途 一片 光明 。,"others will have to carry the torch of joy forward into the new year , illuminating the future for those with the strength to face it ."
别为 摆阔 炫耀 而 追求 财富 ， 只 挣 你 取之有道 、 用 之 有度 、 施之有 乐且 遗之有慰 的 钱财 。,"v. Seek not proud riches , but such as thou mayest get justly , use soberly , distribute cheerfully , and leave contentedly ."
殡葬 中心 一名 工作人员 在 冷库 里 发现 了 一个 空 袋子 ， 里面 原本 应 存放 有 这名 士兵 的 踝骨 碎片 。,in that case a mortuary worker found in a freezer an empty bag that should have contained the body part .
“ 别 听 那 傻 姑娘 唠叨 了 ， 维尔 福 ， ” 侯爵夫人 说 ， “ 她 不久 就 会 听惯 这些 事情 的 。 ”,"never mind that foolish GIRL , Villefort , &quot; said the marquise . &quot; she will soon get over these things ."
宾客 是 在 用 完 正餐 之后 参加 酒会 ， 餐后 酒会 通常 可以 不 供应 食品 。,"after dinner guests are running out to participate in the reception , after dinner cocktail party usually does not supply food ."
别致 的 头巾 和 个性 的 珠宝 搭配 西装 上衣 和 T恤衫 。,a chic turban and statement jewellery dresses up a blazer and t @-@ shirt combo .
别太 引以为自豪 了 。 那个 女孩子 说不定 就是 你 的 祸水 呢 。,don &apos;t be so proud of having such a girl . she might be your jailbait .
别 误解 了 我 的 意思 ： 我 对 任何 能够 经得起 时间 考验 的 情感 都 很 赞赏 。,don &apos;t get me wrong : I applaud any romance that can withstand the test of time .
别 被 教条 捆住 了 ， 否则 你 就 只是 生活 在 别人 思考 的 结果 里 。,"don &apos;t be trapped by dogma , which is living with the results of other people &apos;s thinking ."
蹩脚 的 语法 ， 非常规 的 双重 否定 和 结构 单一 的 表达 构成 了 他 句法 层面 的 显著 特色 。,"the poor grammar , unconventional double negatives and monotonous sentential patterns form the typical features of Gumps language ."
别 在 家里 那样 闷闷不乐 地 闲荡 — — 去 散散步 。,don &apos;t mope round the house like that - - go for a walk .
别 听 他 说 的 ， 人们 是因为 想 嘲笑 他 所以 才 出钱 让 他 这样 的 。,don &apos;t listen to what he says . they pay him for a reason . to laugh at him .
宾馆 拥有 88 间 商务 套房 和 豪华 套房 、 168 间 标准 客房 ， 以及 可 容纳 300 ： 多人 的 会议厅 。,"the hotel has 88 business suites and deluxe suites , 168 standard rooms , and a conference hall with a seating capacity of over 300 ."
宾州 大学 华顿 学院 的 学生 喜欢 在 校园 里 辩论 伦理 问题 。,students at the Wharton School of the University of Pennsylvania enjoy debating the question of ethics on campus .
彬格莱 先生 的 性情 那么 好 ， 而且 他 的 为 人 也 极其 和蔼可亲 ， 怎么 会 跟 这样 一个 人交起 朋友 来 ？,"how can Mr. Bingley , who seems good humour itself , and is , I really believe , truly amiable , be in friendship with such a man ?"
别以为 我会 嫉妒 你 选择 要 嫁 的 男人 ， 我 只 想 让 你 快乐 ！,don &apos;t think I &apos;ll be jealous of any man you choose to marry . I only want you to be happy !
别 那样 说 啦 ！ 这全 是 命运 带来 的 偶然 ！,don &apos;t say it like ! this was all a chance encounter created by fate !
别跟我 提 机器人 。 不论怎样 我 看到 的 那些 眼睛 不是 机器 的 。 它 是 什么 有血有肉 的 东西 。,"don &apos;t tell me robots . a @-@ ne what I saw through those binoculars was no robot . it , it was a flesh and blood something ."
宾馆 管理员 甑 洋美说 ， “ 圣诞 套房 是 为 那些 想 共度 一个 特别 而 难忘 的 圣诞节 的 情侣 们 专门 准备 的 。 ”,"we made this special plan for couples who would like to have a special and memorable christmas , &quot; said concierge hiromi koshikawa &quot; ."
宾 大西洋 诸省 ： 加拿大 东部 省份 ， 新不伦瑞克 ， 爱德华 太子 岛 ， 新斯科舍 和 纽芬兰 。,"Atlantic Provinces : the eastern Canadian provinces of New Brunswick , Prince Edward Island , Nova Scotia , and Newfoundland ."
冰川 融化 ， 空气 和 海洋 温度 明显 上升 。,"glaciers were melting , and a perceptible increase in air and ocean temperature could be claimed ."
表中 所列 电 参数 为 参考值 ， 实际 电 参数 会因 使用 条件 的 不同 而 变化 。,electrical data shown in tables is only a reference standard . actual data may be changed by different using conditions .
别人 眼中 枯燥 、 乏味 又 无 意义 的 事情 ， 在 她 看来 偏偏 是 好笑 、 好玩 又 有 价值 。,"what anyone else would call banality or drudgery is , for her , humorous , dramatic , and valuable ."
别着急 。 如果 有人 决定 取消 预订 ， 我会 告诉 你 的 。,take it easy . I &apos;ll like you know if anyone decides to cancel his reservation .
滨 水区 某处 可能 有人 知道 她 ， 但 找 起来 犹如 大海捞针 ， 实非 易事 。,"there might be somebody who knew her , but it was like looking FOR a needle in a bundle of hay ."
别 担心 ， 服用 Liquid - Plumr - Cardio 后 ， 你 的 舌头 只会 绿 一两个 小时 。,"don &apos;t worry , your tongue will only stay neon green for an hour or two after consuming Liquid @-@ Plumr @-@ Cardio ."
别 打搅 我 妹妹 。 要是 我 再 看到 你 靠近 她 ， 我 就要 狠狠 地 揍 你 一顿 了 。,"stop annoying my sister . if I see you near her again , I &apos;ll knock the living daylights out of you ."
“ 宾客 至上 、 服务 第一 ” 是 我们 的 宗旨 ， 我们 将 为 阁下 提供 优质 的 服务 ， 使 您 住 得 舒服 、 放心 。,"&quot; guests supremacy , the first service &quot; is our purpose , we will provide you with quality services , you live more comfortable and reassuring ."
别请 乔伊来 参加 这次 聚会 。 他 这 人 对 人 太 冷淡 ， 太 不 友好 。 他来 了 会 使 其他 所有人 都 扫兴 的 。,let &apos;s not invite Joe to the party : he &apos;s such a cold fish . he &apos;ll spoil it for everybody else .
别 这样 让 我 为难 ， 你 知道 我 不能 给 你 机密 资料 的 。,&apos;t put me on the spot like this . you know I can &apos;t give you confidential information .
表演 前 ， 她 紧张 得 浑身 颤抖 不已 。,she was so nervous before the performance that she was shaking like a jelly .
滨海新区 农作物 有害生物 防灾 减灾 对策 探讨,strategy on Protection and Mitigation of Crop Damage Caused by Injurious organism in Binhai District
别 让 我 想起 那个 尴尬 的 日子 ， 我 可是 出尽 了 丑 。,don &apos;t remind me of that awful day . I made such a fool myself !
滨浅湖 相滩 坝 砂岩 具有 储层 厚度 薄 、 孔隙 度低 、 渗透率 低 的 特点 。,"the strand shallow lake @-@ bar sandstone had the characteristics of thin reservoir , low porosity and low permeability ."
表有 8 毫米 厚 的 明确 钢化玻璃 与 抛光 边缘 和 沙丘 抨击 标志 的 顶端 小组 。,table to have 8 mm thick clear tempered glass with polished edges and sand blasted logo on the top panel .
别 让 那些 地面 上 的 垃圾 们 再 让 太空 中 的 垃圾 问题 恶化 了 。,do not let the mess on the ground exacerbate the mess in the skies above .
别 在 支支吾吾 了 ， 我 的 美国 同胞们 ， 不要 再 忍受 一个 棋子 国家 的 造反 了 。,do not falter my fellow Americans . do not put up with the rebellious nature of our subordinate countries .
别 挑剔 了 ！ 你 未必 可以 找到 另外 一个 待遇 这么 好 的 工作 ！,don ; t knock it ! you wont be able to find another job that pays so well .
别人 同意 ， 他 必须 等待 他 价质 的 证明 。,it was from the approval of others that he had to await the proof of his worth .
别 假惺惺 地为 他 的 不幸 而 难过 了 ， 我 知道 你 一直 讨厌 他 ， 看到 他 倒霉 ， 心里 可 高兴 哩 ！,don &apos;t weep crocodile tears over his misfortune . I know you have always detested him and are only too happy to see him get into trouble .
兵马俑 既美 也 累 ， 他们 不会 很快 死亡 。,"terra Cotta Worries are beautiful and tired , but they won &apos;t die quickly ."
别 紧张 ， 只要 有 注意 均衡 饮食 及 多 做 运动 ， 便 可 锻 鍊 出 强健 的 体魄 。,"as long as you maintain a balanced diet and exercise regularly , you can become a strong and healthy person ."
别 在 生气 了 ， 别人 我 不敢 保证 ， 反正 我会 好好 听话 的 ， 愿 你 天天 快乐 ！,"do not be angry , I did not dare to the others to guarantee any , but I could be obedient well , hoped you were joyful daily !"
别 再 对 自己 说 要是 我 再 瘦点 、 漂亮 点 、 在 床上 积极 点 或者 更 有趣 点 ， 他 就 会 对 你 衷心 了 。,"stop thinking that if you were thinner , prettier , wilder in bed , or more exciting he would be faithful ."
“ 别挡 道 。 ” 他 说 ， 朝 哈利 胸口 就是 一拳 。,"&quot; out of the way , you , &quot; he said , punching Harry in the ribs ."
宾馆 的 商务中心 提供 图文 传真 ， 复印 ， 多语种 打字 及 翻译 ， 邮电 ， 票房 等 服务 。,"the business center of the hotel features a variety of services including facsimile , photo copying , multi lingual word @-@ typing and translation , post and tele @-@ communication and ticket booking ."
别人 对 你 工作 的 干扰 与 你 自己 无数次 地 打断 自己 相比 ， 微不足道 。,other people &apos;s interruptions of your work are relatively insignificant compared with the countless times you interrupt yourself .
别的 地方 实在 是 太 别扭 ， 太 闷气 了 ， 可是 木筏 上 的 情况 却 不是 那样 。,other places are uncomfortable and too stuffy while the situation on the raft is quite different .
别太 责备 他 。 他 毕竟 还是 个 孩子 。,"don &apos;t scold him too much . after all , he is still a child ."
宾克 的 脑海 里 立刻 浮现 出 了 往事 — — 一些 赞斯 鲜活 的 民间传说 。,in an instant that history flashed across Bink &apos; s mind @-@ part of the dynamic folklore of Xanth .
别 再 一边 吃 东西 一边 打 电脑 了 ！ 你 难道 没 看到 键盘 上 已 满 是 碎屑 了 吗 ？,ex : stop eating while you &apos;re using your computer ! can &apos;t you see that hand salsa is getting all over the keyboard ?
别 担心 伊朗 ， 伊朗 会 给 任何 来犯 者 好好 上 一课 。 你 会 看到 伊朗 和 中国 将 领导 世界 。,do not worry about Iran . Iran will teach lesson to any aggressor . you will see China and Iran will lead the world .
宾夕法尼亚州 立 大学 （ PennsylvaniaStateUniversity ） 教授 丹尼斯 ? 西蒙 （ DenisSimon ） 表示 ： “ 他们 发了 一点点 牢骚 ， 但 并 没有 大举 撤出 中国 。 ”,"&quot; they squawk a bit but there has been no mass exodus , &quot; says Denis Simon , a professor at Pennsylvania State University ."
别看 它 个儿 小 ， 它 从来不 估计 自己 的 力量 ， 只 知道 一个劲儿 地 往前 冲 。,"small as it is , the insect never takes its own power into account , and all it does is advance persistently ."
宾汉 在 被 押往 船上 的 途中 ， 遇见 了 拿 撒勒人 耶稣 ， 耶稣 的 怜悯 使宾汉 心中 燃起 了 希望 之火 。,"on a forced march to the ship , Judah Ben @-@ Hur meets Jesus of Nazareth , whose compassion fills him with hope ."
“ 别 担心 ， 夫人 。 ” 布莱克 先生 说 ， “ 你 应该 减肥 ， 如果 你 按 我 说 得 去 做 你 有 可能 穿 上 你 的 外套 了 。 ”,"&quot; it doesn &apos;t matter , madam , &quot; said Mr Black , &quot; You have to lose some weight . you &apos;ll be able to wear your coat if you do all that I say . &quot;"
别 浪费 水 ， 否则 多年 以后 地球 上 就 没有 水可供 我们 使用 了 。,"don &apos;t fritter away the water , or there will be no water for our usage on the earth many years later ."
别 让 你 的 孩子 把头 伸出 火车 窗外 - 太 危险 了 。,don &apos;t let your boy poke his head out of the train window @-@ it &apos;s dangerous !
别 给 我 介绍 不必要 的 注册 步骤 或者 是 其他 会 减慢 我 支付 的 无用信息 。,don &apos;t present me with unnecessary registration steps or other information that would slow me down .
别人 说 几句 关于 我们 的 闲话 ， 我们 根本 就 不必 理会 ， 它 就 像 围绕 在 老 教堂 的 尘塔 周围 呱呱叫 的 乌鸦 一样 。,"as to saying a few idle words about us , we must not mind that , any more than the old church steeple minds the rooks cawing about it ."
